4.998093393761092074e+01 4.997045612142797211e+01 4.995418191058485036e+01 4.992885943776944657e+01 4.988937021663608107e+01 4.982764980342042804e+01 4.973108748219477349e+01 4.958052225565590732e+01 4.934898617274467369e+01 4.900500261329141694e+01 4.852744857579249782e+01 4.793359098381596795e+01 4.729658362533141513e+01 4.671564487231760410e+01 4.625733714418087317e+01 4.593208101617566541e+01 4.571546543234041593e+01 4.557562291644168084e+01 4.548637146129499342e+01 4.542950620080320334e+01 -2.182061324471544772e-01 -9.675707205482689810e-01 -6.099680511486376133e-01 -1.825986293134908456e+00 -2.800058240722864689e+00 -4.284737522510406293e+00 -6.510672545433407343e+00 -9.050288791394187626e+00 -1.278080475190356324e+01 -1.745330077217139220e+01 -2.097479247189873419e+01 -2.527668590347022359e+01 -2.486442363396211874e+01 -2.155530049366869250e+01 -1.832478237214204952e+01 -1.250242338756146410e+01 -9.090271255256787697e+00 -6.582125883299529079e+00 -4.096787872414619613e+00 -3.185914992638588128e+00
4.998021940162971077e+01 4.996934912560622166e+01 4.995246563155135533e+01 4.992619577845095336e+01 4.988523062051302048e+01 4.982120646518480100e+01 4.972104604260331229e+01 4.956488113830634035e+01 4.932474843343712223e+01 4.896800205395178551e+01 4.847270782484955021e+01 4.785670938406702390e+01 4.719582219007414636e+01 4.659298292114581130e+01 4.611732931133978042e+01 4.577974449239557231e+01 4.555492276166231846e+01 4.540979151304395600e+01 4.531717142706185797e+01 4.525816383407821064e+01 -1.279513608462455210e+00 -4.010030908864616328e-01 -8.034011369265804392e-01 -1.894974339223362003e+00 -2.983255973148221774e+00 -5.549019092696651612e+00 -7.092844713838323045e+00 -9.954422915136005301e+00 -1.357038609692379261e+01 -1.761306841650781507e+01 -2.298701610894974223e+01 -2.595193924940583230e+01 -2.513306517213003488e+01 -2.291472663966390044e+01 -1.914177302549201798e+01 -1.321937533429716893e+01 -1.026408585173448706e+01 -7.040332264772616533e+00 -5.061157778029040877e+00 -2.833030662079420559e+00
4.998106965963818027e+01 4.997066639072393457e+01 4.995450791484294939e+01 4.992936540481492358e+01 4.989015656218658279e+01 4.982887380833542323e+01 4.973299509669209328e+01 4.958349385261732323e+01 4.935359131982145442e+01 4.901203306738149479e+01 4.853785002548438143e+01 4.794819899231987392e+01 4.731572748450342658e+01 4.673894755175103199e+01 4.628393311954118161e+01 4.596101754183361265e+01 4.574595989169655041e+01 4.560712151542372794e+01 4.551850970086104553e+01 4.546205126437538269e+01 2.142145376513593380e-02 -9.816847590699009363e-01 -1.021894656652155398e+00 -2.103856025143786557e+00 -1.675885981445574879e+00 -3.540520222428290786e+00 -6.684782455753786046e+00 -9.035966207962520258e+00 -1.262109416751412283e+01 -1.728948979394795415e+01 -2.209966968985148128e+01 -2.449698836103086208e+01 -2.408386116956644329e+01 -2.157825315306872582e+01 -1.802854217914567414e+01 -1.295829342422325681e+01 -9.880423793197167015e+00 -7.507105138224673624e+00 -4.242821418349954854e+00 -2.394353527500047374e+00
4.998248779916252715e+01 4.997286349738880773e+01 4.995791441643182651e+01 4.993465256530065943e+01 4.989837398140785041e+01 4.984166572985937904e+01 4.975293321242533295e+01 4.961455614647908163e+01 4.940173512054509786e+01 4.908553913589032192e+01 4.864660470963678307e+01 4.810092686000135842e+01 4.751584985560401719e+01 4.698250463642262531e+01 4.656187374148206004e+01 4.626339123609978543e+01 4.606459751113212064e+01 4.593624321224139351e+01 4.585431091126221759e+01 4.580210143394313604e+01 -2.558325600808917244e-01 1.042259234311782023e-04 -2.538131541050415718e-01 -1.551190501456060966e+00 -2.952287120469734294e+00 -3.992883836669596676e+00 -6.630566619725366095e+00 -8.615894683911168528e+00 -1.214356548694919802e+01 -1.607850942021755003e+01 -1.950043224098517314e+01 -2.357732370997672788e+01 -2.214392664917317433e+01 -2.033214286950184757e+01 -1.578728677527614721e+01 -1.202736462130033779e+01 -9.128419988188239742e+00 -5.478442549854493748e+00 -4.345742836984713087e+00 -2.373701816708490675e+00
4.998489460310153021e+01 4.997659247071050004e+01 4.996369632788631776e+01 4.994362730941845996e+01 4.991232444024109327e+01 4.986338594123874657e+01 4.978679521829369037e+01 4.966732587665171650e+01 4.948354801673144721e+01 4.921048123245376615e+01 4.883147494235247166e+01 4.836050618968970127e+01 4.785586411734264090e+01 4.739615010877195544e+01 4.703375917230462733e+01 4.677664870429919830e+01 4.660539702340965817e+01 4.649480289373992292e+01 4.642419038222622873e+01 4.637918432423226989e+01 -7.071545139040134043e-01 -8.721389955141134465e-01 -9.170442242416519951e-01 -5.377671013339069273e-01 -1.921264586866925805e+00 -3.431890354603190474e+00 -4.259223265133316616e+00 -7.392616413355392879e+00 -1.056638966184590522e+01 -1.439266298435048164e+01 -1.714239317507258420e+01 -1.925601292624096672e+01 -1.962646629766757300e+01 -1.810953507926501160e+01 -1.388876577856379413e+01 -1.027662043077198817e+01 -7.538249088525240005e+00 -5.517690674496062542e+00 -3.923678983410255672e+00 -2.486846667648588305e+00
4.998318616765896394e+01 4.997394549396581453e+01 4.995959204964356104e+01 4.993725650696123353e+01 4.990242135972609105e+01 4.984796682148527935e+01 4.976275565940076007e+01 4.962986128190600965e+01 4.942546066664959170e+01 4.912176819439417130e+01 4.870020914475928464e+01 4.817619897902384452e+01 4.761446152102583795e+01 4.710249236471841527e+01 4.669877535426324755e+01 4.641230971502862701e+01 4.622151546181174808e+01 4.609831875794694866e+01 4.601967315785015700e+01 4.596955484670247216e+01 2.237135414356133389e-01 -6.287488940908561030e-01 -1.899824938385122230e+00 -1.337287945023104108e+00 -2.749421877144719417e+00 -2.640926148765147197e+00 -5.825985852114914820e+00 -8.282076662721626903e+00 -1.151284788217919264e+01 -1.536680291453841640e+01 -1.920079049103954105e+01 -2.155627122954756558e+01 -2.168617607856591789e+01 -1.948899958712006963e+01 -1.567964664865691660e+01 -1.218580484644209427e+01 -8.503221427305389213e+00 -5.991391571466126997e+00 -4.020500855459012257e+00 -2.743459258414238544e+00
4.998335963026110562e+01 4.997421424542920221e+01 4.996000875357403714e+01 4.993790330724985438e+01 4.990342672745314445e+01 4.984953207277990828e+01 4.976519577735884070e+01 4.963366366848099176e+01 4.943135541013663214e+01 4.913076999599123695e+01 4.871352842236040459e+01 4.819490143905885304e+01 4.763896110064715828e+01 4.713230000275431308e+01 4.673278223305451462e+01 4.644929982230618037e+01 4.626049150961093659e+01 4.613857532301987163e+01 4.606074581389356126e+01 4.601114678552272608e+01 -5.240094630886610316e-01 -4.716121074094705712e-01 -1.227055273376704392e+00 -1.596398919478299927e+00 -2.364228152153944329e+00 -3.928247401874590317e+00 -5.683029938976165596e+00 -7.988792901565297200e+00 -1.233820360027127805e+01 -1.501872517956036290e+01 -1.925926399784545140e+01 -2.319611722881546001e+01 -2.107577940371360725e+01 -1.960272794006996122e+01 -1.487581175204668860e+01 -1.195717328370372812e+01 -8.252549589403210817e+00 -5.263251422552614578e+00 -4.159146924443739124e+00 -2.990277227336625376e+00
4.998831049041284302e+01 4.998188516755815414e+01 4.997190356065710404e+01 4.995636830118489513e+01 4.993213290668747106e+01 4.989423489910711851e+01 4.983490584151164882e+01 4.974233229930376154e+01 4.959988839609886213e+01 4.938821581610419997e+01 4.909448739498474623e+01 4.872971664803246483e+01 4.833922627559722685e+01 4.798383259407919610e+01 4.770385708861134333e+01 4.750526507082695815e+01 4.737297624814964081e+01 4.728751958360339813e+01 4.723293860867676131e+01 4.719813996571298986e+01 -3.752467993485732456e-01 1.950123257401560339e-01 -2.032099014027146655e-01 -4.525050727039165999e-01 -1.562223507828597757e+00 -2.402287727355895353e+00 -3.400248226274250385e+00 -5.439412124052088515e+00 -8.444832759250123999e+00 -1.033247956216296615e+01 -1.350469690564089298e+01 -1.524201483445037653e+01 -1.470430837726330431e+01 -1.314990195943008544e+01 -1.010651347211769391e+01 -7.734692660228164485e+00 -5.802084134263433945e+00 -3.865469274224460516e+00 -2.860475715992284673e+00 -1.868612477324133714e+00
4.998692894336182491e+01 4.997974450670088942e+01 4.996858399916900595e+01 4.995121474881870682e+01 4.992412013738396581e+01 4.988175497203990716e+01 4.981544034926037767e+01 4.971198030600299234e+01 4.955280294092965931e+01 4.931627402018479245e+01 4.898802388667309060e+01 4.858027866535523032e+01 4.814362124432136625e+01 4.774606110790247726e+01 4.743278675140665968e+01 4.721055481578062540e+01 4.706252511429974561e+01 4.696691120492571514e+01 4.690585105094760365e+01 4.686692627639094155e+01 2.772444313945649497e-01 -3.412551263235144017e-01 -1.028801547878369860e+00 -1.449290388624012937e+00 -2.258908921011368864e+00 -3.053848876267367007e+00 -5.145547335877236783e+00 -6.098287125124229213e+00 -9.136572538531329002e+00 -1.166281885296239196e+01 -1.437695159373243747e+01 -1.647908638778852008e+01 -1.709475245187889669e+01 -1.534425310142115251e+01 -1.144519941555341447e+01 -8.441524836089234540e+00 -6.979217090352611841e+00 -4.790823455846765277e+00 -2.355228284602736366e+00 -1.884990581921065500e+00
4.998921897191129204e+01 4.998329286093813550e+01 4.997408657041009405e+01 4.995975755094914206e+01 4.993740291579522506e+01 4.990244380823282455e+01 4.984771138776741850e+01 4.976230294124457743e+01 4.963087450030136694e+01 4.943556584559761546e+01 4.916456120419626785e+01 4.882806635455280997e+01 4.846793339059242811e+01 4.814024869461463396e+01 4.788214514715377135e+01 4.769907812438114547e+01 4.757712747073209414e+01 4.749834310869611897e+01 4.744801929416546926e+01 4.741593230516583901e+01 7.219356875662186201e-01 -1.935229875553036716e-01 -2.300416025170049505e-01 -1.105198643665682878e+00 -1.842300563667358837e+00 -3.165276380176651028e+00 -4.982023228983440966e+00 -4.718798504665455695e+00 -7.015497963797255210e+00 -1.013283183230733364e+01 -1.168366498508465590e+01 -1.438502512176592418e+01 -1.280195079518795964e+01 -1.181544607485388809e+01 -8.848619562202582500e+00 -8.077970630684708553e+00 -4.417893432149338828e+00 -3.057301308906576143e+00 -2.195467165530744058e+00 -2.001269953986190675e+00
